"station_id","station_name","date","year","month","highest","mhhw","mhw","msl","mtl","mlw","mllw","dtl","gt","mn","dhq","dlq","hwi","lwi","lowest","inferred"
8726520,"St. Petersburg",1950-06-01,1950,6,1.859,1.649,1.503,1.286,1.292,1.082,0.884,1.268,0.765,0.421,0.146,0.198,7.41,0.53,0.732,0
8726520,"St. Petersburg",1950-07-01,1950,7,1.89,1.689,1.527,1.332,1.329,1.128,0.963,1.326,0.725,0.399,0.162,0.165,7.35,0.21,0.762,0
8726520,"St. Petersburg",1950-08-01,1950,8,2.012,1.734,1.612,1.408,1.408,1.201,1.07,1.402,0.664,0.411,0.122,0.131,7.38,0.3,0.853,0
8726520,"St. Petersburg",1950-09-01,1950,9,2.56,1.771,1.646,1.423,1.426,1.207,1.067,1.42,0.704,0.439,0.125,0.14,7.57,0.73,0.762,0
8726520,"St. Petersburg",1950-10-01,1950,10,1.92,1.655,1.57,1.35,1.362,1.155,0.978,1.317,0.677,0.415,0.085,0.177,7.62,0.67,0.427,0
8726520,"St. Petersburg",1950-11-01,1950,11,1.859,1.64,1.518,1.305,1.311,1.103,0.924,1.28,0.716,0.415,0.122,0.18,7.45,0.4,0.701,0
8726520,"St. Petersburg",1950-12-01,1950,12,1.951,1.622,1.475,1.268,1.271,1.067,0.893,1.256,0.728,0.408,0.146,0.174,7.64,0.52,0.579,0
8726520,"St. Petersburg",1951-01-01,1951,1,1.768,1.554,1.408,1.201,1.201,0.997,0.826,1.189,0.728,0.411,0.146,0.171,7.65,0.56,0.488,0
8726520,"St. Petersburg",1951-02-01,1951,2,1.829,1.533,1.39,1.167,1.177,0.96,0.786,1.158,0.747,0.43,0.143,0.174,7.44,0.5,0.335,0
8726520,"St. Petersburg",1951-03-01,1951,3,1.859,1.591,1.469,1.262,1.262,1.058,0.908,1.25,0.683,0.411,0.122,0.149,7.3,0.44,0.61,0
8726520,"St. Petersburg",1951-04-01,1951,4,1.737,1.561,1.454,1.231,1.244,1.03,0.856,1.207,0.704,0.424,0.107,0.174,7.52,0.88,0.671,0
8726520,"St. Petersburg",1951-05-01,1951,5,1.89,1.573,1.463,1.247,1.256,1.049,0.86,1.216,0.713,0.415,0.11,0.189,7.49,0.6,0.61,0
8726520,"St. Petersburg",1951-06-01,1951,6,1.92,1.679,1.533,1.32,1.323,1.109,0.914,1.298,0.765,0.424,0.146,0.195,7.53,0.37,0.732,0
8726520,"St. Petersburg",1951-07-01,1951,7,1.92,1.686,1.53,1.317,1.317,1.103,0.924,1.305,0.762,0.427,0.155,0.18,7.48,0.36,0.762,0
8726520,"St. Petersburg",1951-08-01,1951,8,1.92,1.695,1.554,1.347,1.341,1.128,0.994,1.344,0.701,0.427,0.14,0.134,7.24,0.35,0.823,0
8726520,"St. Petersburg",1951-09-01,1951,9,1.89,1.71,1.609,1.396,1.402,1.192,1.061,1.384,0.649,0.418,0.101,0.131,7.34,0.44,0.945,0
8726520,"St. Petersburg",1951-10-01,1951,10,1.89,1.643,1.567,1.362,1.366,1.167,0.997,1.32,0.646,0.399,0.076,0.171,7.26,0.5,0.823,0
8726520,"St. Petersburg",1951-11-01,1951,11,2.195,1.643,1.497,1.283,1.286,1.079,0.902,1.274,0.741,0.418,0.146,0.177,7.19,0.38,0.579,0
8726520,"St. Petersburg",1951-12-01,1951,12,1.859,1.618,1.49,1.28,1.286,1.082,0.896,1.256,0.722,0.408,0.128,0.186,7.25,0.44,0.427,0
8726520,"St. Petersburg",1952-01-01,1952,1,1.829,1.554,1.426,1.222,1.225,1.021,0.878,1.216,0.677,0.405,0.128,0.143,7.26,0.51,0.457,0
8726520,"St. Petersburg",1952-02-01,1952,2,1.859,1.573,1.433,1.228,1.228,1.024,0.881,1.225,0.692,0.408,0.14,0.143,7.18,0.56,0.549,0
8726520,"St. Petersburg",1952-03-01,1952,3,1.89,1.582,1.46,1.262,1.262,1.064,0.908,1.244,0.674,0.396,0.122,0.155,7.18,0.3,0.732,0
8726520,"St. Petersburg",1952-04-01,1952,4,1.92,1.551,1.43,1.225,1.231,1.033,0.884,1.219,0.668,0.396,0.122,0.149,7.21,0.36,0.61,0
8726520,"St. Petersburg",1952-05-01,1952,5,1.859,1.618,1.515,1.308,1.314,1.113,0.92,1.268,0.698,0.402,0.104,0.192,7.56,0.5,0.61,0
8726520,"St. Petersburg",1952-06-01,1952,6,1.89,1.625,1.497,1.292,1.295,1.094,0.924,1.274,0.701,0.402,0.128,0.171,7.5,0.62,0.792,0
8726520,"St. Petersburg",1952-07-01,1952,7,NA,NA,NA,1.28,1.283,NA,NA,NA,NA,0.427,NA,0.107,NA,NA,NA,0
8726520,"St. Petersburg",1952-08-01,1952,8,NA,NA,NA,1.326,1.329,NA,NA,NA,NA,0.439,NA,0.152,NA,NA,NA,0
8726520,"St. Petersburg",1952-09-01,1952,9,NA,NA,NA,1.341,1.344,NA,NA,NA,NA,NA,NA,1.311,NA,NA,NA,0
8726520,"St. Petersburg",1952-10-01,1952,10,NA,NA,NA,1.25,1.253,NA,NA,NA,NA,NA,0.104,1.554,NA,NA,NA,0
8726520,"St. Petersburg",1952-11-01,1952,11,NA,NA,NA,1.25,1.253,NA,NA,NA,NA,NA,0.046,NA,NA,NA,NA,0
8726520,"St. Petersburg",1952-12-01,1952,12,1.981,1.658,1.515,1.308,1.308,1.1,0.917,1.286,0.741,0.415,0.143,0.183,7.58,0.47,0.671,0
8726520,"St. Petersburg",1953-01-01,1953,1,NA,1.594,1.448,1.241,1.244,1.042,0.875,1.234,0.719,0.405,0.146,0.168,7.51,0.46,NA,0
8726520,"St. Petersburg",1953-02-01,1953,2,NA,1.573,1.426,1.222,1.219,1.012,0.853,1.213,0.719,0.415,0.146,0.158,7.09,0.33,NA,0
8726520,"St. Petersburg",1953-03-01,1953,3,NA,1.558,1.445,1.234,1.231,1.018,0.896,1.225,0.661,0.427,0.113,0.122,7.3,0.55,NA,0
8726520,"St. Petersburg",1953-04-01,1953,4,NA,1.597,1.478,1.277,1.277,1.076,0.917,1.256,0.68,0.402,0.119,0.158,7.34,0.27,NA,0
8726520,"St. Petersburg",1953-05-01,1953,5,NA,1.643,1.506,1.301,1.301,1.097,0.911,1.277,0.732,0.408,0.137,0.186,7.42,0.2,NA,0
8726520,"St. Petersburg",1953-06-01,1953,6,NA,1.734,1.585,1.39,1.384,1.186,1,1.366,0.735,0.399,0.149,0.186,7.33,0.22,NA,0
8726520,"St. Petersburg",1953-07-01,1953,7,NA,1.625,1.497,1.301,1.298,1.103,0.951,1.286,0.674,0.393,0.128,0.152,7.66,0.61,NA,0
8726520,"St. Petersburg",1953-08-01,1953,8,NA,1.667,1.548,1.344,1.347,1.149,1.015,1.341,0.652,0.399,0.119,0.134,7.46,0.39,NA,0
8726520,"St. Petersburg",1953-09-01,1953,9,2.256,1.743,1.643,1.436,1.439,1.231,1.079,1.411,0.664,0.411,0.101,0.152,7.56,0.43,0.884,0
8726520,"St. Petersburg",1953-10-01,1953,10,1.951,1.646,1.548,1.35,1.347,1.149,0.988,1.317,0.658,0.399,0.098,0.162,7.48,0.39,0.792,0
8726520,"St. Petersburg",1953-11-01,1953,11,1.981,1.609,1.494,1.295,1.292,1.091,0.93,1.268,0.68,0.402,0.116,0.162,7.23,0.54,0.701,0
8726520,"St. Petersburg",1953-12-01,1953,12,1.89,1.603,1.454,1.259,1.256,1.058,0.875,1.237,0.728,0.396,0.149,0.183,7.37,0.4,0.457,0
8726520,"St. Petersburg",1954-01-01,1954,1,1.798,1.582,1.433,1.219,1.219,1.006,0.826,1.204,0.756,0.427,0.149,0.18,7.38,0.39,0.549,0
8726520,"St. Petersburg",1954-02-01,1954,2,1.859,1.585,1.454,1.244,1.244,1.03,0.89,1.237,0.695,0.424,0.131,0.14,7.2,0.28,0.579,0
8726520,"St. Petersburg",1954-03-01,1954,3,1.707,1.503,1.381,1.183,1.177,0.972,0.835,1.17,0.668,0.408,0.122,0.137,7.19,0.17,0.518,0
8726520,"St. Petersburg",1954-04-01,1954,4,1.768,1.603,1.487,1.274,1.28,1.073,0.92,1.262,0.683,0.415,0.116,0.152,7.51,0.6,0.61,0
8726520,"St. Petersburg",1954-05-01,1954,5,1.92,1.686,1.558,1.359,1.362,1.164,0.978,1.332,0.707,0.393,0.128,0.186,7.58,0.6,0.823,0
8726520,"St. Petersburg",1954-06-01,1954,6,1.89,1.664,1.515,1.32,1.317,1.122,0.942,1.305,0.722,0.393,0.149,0.18,7.56,0.33,0.762,0
8726520,"St. Petersburg",1954-07-01,1954,7,1.798,1.664,1.512,1.332,1.32,1.128,0.994,1.329,0.671,0.384,0.152,0.134,7.38,0.2,0.884,0
8726520,"St. Petersburg",1954-08-01,1954,8,1.798,1.652,1.542,1.344,1.341,1.143,1.03,1.341,0.622,0.399,0.11,0.113,7.36,0.44,0.823,0
8726520,"St. Petersburg",1954-09-01,1954,9,1.89,1.713,1.618,1.417,1.42,1.222,1.094,1.402,0.619,0.396,0.094,0.128,7.37,0.49,0.884,0
8726520,"St. Petersburg",1954-10-01,1954,10,1.92,1.582,1.494,1.301,1.308,1.122,0.969,1.274,0.613,0.372,0.088,0.152,7.37,0.42,0.732,0
8726520,"St. Petersburg",1954-11-01,1954,11,1.829,1.603,1.475,1.283,1.289,1.103,0.936,1.268,0.668,0.372,0.128,0.168,7.43,0.44,0.64,0
8726520,"St. Petersburg",1954-12-01,1954,12,1.89,1.509,1.366,1.186,1.183,1,0.85,1.18,0.658,0.366,0.143,0.149,7.41,0.51,0.457,0
8726520,"St. Petersburg",1955-01-01,1955,1,1.951,1.558,1.414,1.219,1.219,1.021,0.878,1.219,0.68,0.393,0.143,0.143,7.56,0.59,0.579,0
8726520,"St. Petersburg",1955-02-01,1955,2,1.798,1.503,1.372,1.177,1.17,0.972,0.817,1.158,0.686,0.399,0.131,0.155,7.4,0.55,0.457,0
8726520,"St. Petersburg",1955-03-01,1955,3,1.707,1.466,1.366,1.167,1.167,0.969,0.838,1.152,0.628,0.396,0.101,0.131,7.42,0.59,0.579,0
8726520,"St. Petersburg",1955-04-01,1955,4,1.92,1.561,1.457,1.262,1.265,1.073,0.933,1.247,0.628,0.384,0.104,0.14,7.4,0.43,0.792,0
8726520,"St. Petersburg",1955-05-01,1955,5,1.89,1.6,1.481,1.298,1.298,1.113,0.972,1.286,0.628,0.369,0.119,0.14,7.49,0.52,0.853,0
8726520,"St. Petersburg",1955-06-01,1955,6,1.981,1.686,1.545,1.366,1.362,1.18,1.027,1.356,0.658,0.366,0.14,0.152,7.25,0.71,0.853,0
8726520,"St. Petersburg",1955-07-01,1955,7,1.859,1.695,1.561,1.378,1.372,1.183,1.045,1.372,0.649,0.378,0.134,0.137,7.52,0.55,0.914,0
8726520,"St. Petersburg",1955-08-01,1955,8,1.829,1.682,1.567,1.372,1.369,1.17,1.052,1.366,0.631,0.396,0.116,0.119,7.54,0.52,0.792,0
8726520,"St. Petersburg",1955-09-01,1955,9,1.829,1.682,1.594,1.399,1.396,1.195,1.091,1.387,0.591,0.399,0.088,0.104,7.21,0.43,0.975,0
8726520,"St. Petersburg",1955-10-01,1955,10,1.89,1.634,1.558,1.366,1.366,1.177,1.052,1.341,0.582,0.381,0.076,0.125,7.45,0.54,0.853,0
8726520,"St. Petersburg",1955-11-01,1955,11,1.951,1.631,1.5,1.305,1.308,1.116,0.957,1.292,0.674,0.384,0.131,0.158,7.31,0.34,0.457,0
8726520,"St. Petersburg",1955-12-01,1955,12,1.768,1.533,1.402,1.21,1.21,1.018,0.853,1.195,0.68,0.384,0.131,0.165,7.57,0.51,0.579,0
8726520,"St. Petersburg",1956-01-01,1956,1,1.92,1.542,1.408,1.207,1.207,1.006,0.86,1.201,0.683,0.402,0.134,0.146,7.39,0.44,0.61,0
8726520,"St. Petersburg",1956-02-01,1956,2,1.798,1.527,1.402,1.204,1.201,1.003,0.878,1.201,0.649,0.399,0.125,0.125,7.3,0.54,0.549,0
8726520,"St. Petersburg",1956-03-01,1956,3,1.737,1.506,1.384,1.186,1.183,0.985,0.856,1.183,0.649,0.399,0.122,0.128,7.14,0.31,0.549,0
8726520,"St. Petersburg",1956-04-01,1956,4,1.92,1.551,1.439,1.247,1.25,1.061,0.917,1.234,0.634,0.378,0.113,0.143,7.34,0.49,0.701,0
8726520,"St. Petersburg",1956-05-01,1956,5,1.768,1.548,1.426,1.237,1.241,1.055,0.887,1.219,0.661,0.372,0.122,0.168,7.38,0.34,0.701,0
8726520,"St. Petersburg",1956-06-01,1956,6,1.768,1.585,1.472,1.283,1.28,1.085,0.933,1.259,0.652,0.387,0.113,0.152,7.13,0.61,0.732,0
8726520,"St. Petersburg",1956-07-01,1956,7,1.859,1.585,1.457,1.268,1.262,1.067,0.945,1.265,0.64,0.39,0.128,0.122,7.23,0.33,0.853,0
8726520,"St. Petersburg",1956-08-01,1956,8,1.829,1.661,1.545,1.338,1.335,1.128,1.009,1.335,0.652,0.418,0.116,0.119,7.29,0.33,0.853,0
8726520,"St. Petersburg",1956-09-01,1956,9,2.103,1.67,1.579,1.378,1.372,1.164,1.055,1.362,0.616,0.415,0.091,0.11,7.35,0.6,0.823,0
8726520,"St. Petersburg",1956-10-01,1956,10,1.92,1.591,1.512,1.32,1.317,1.119,1.003,1.298,0.588,0.393,0.079,0.116,7.21,0.59,0.853,0
8726520,"St. Petersburg",1956-11-01,1956,11,1.768,1.594,1.487,1.292,1.298,1.106,0.954,1.274,0.64,0.381,0.107,0.152,7.35,0.82,0.579,0
8726520,"St. Petersburg",1956-12-01,1956,12,1.707,1.494,1.359,1.17,1.167,0.975,0.82,1.158,0.674,0.384,0.134,0.155,7.34,0.72,0.64,0
8726520,"St. Petersburg",1957-01-01,1957,1,1.768,1.457,1.329,1.137,1.134,0.942,0.805,1.131,0.652,0.387,0.128,0.137,7.4,0.77,0.366,0
8726520,"St. Petersburg",1957-02-01,1957,2,1.676,1.545,1.426,1.225,1.225,1.021,0.902,1.225,0.643,0.405,0.119,0.119,7.16,0.47,0.61,0
8726520,"St. Petersburg",1957-03-01,1957,3,1.737,1.536,1.46,1.271,1.268,1.073,0.985,1.262,0.552,0.387,0.076,0.088,7.17,0.86,0.732,0
8726520,"St. Petersburg",1957-04-01,1957,4,1.798,1.561,1.457,1.256,1.256,1.055,0.914,1.237,0.646,0.402,0.104,0.14,7.27,0.61,0.64,0
8726520,"St. Petersburg",1957-05-01,1957,5,1.859,1.676,1.564,1.356,1.353,1.143,0.972,1.323,0.704,0.421,0.113,0.171,7.22,0.66,0.762,0
8726520,"St. Petersburg",1957-06-01,1957,6,2.195,1.762,1.634,1.423,1.42,1.21,1.049,1.405,0.713,0.424,0.128,0.162,7.07,0.52,0.853,0
8726520,"St. Petersburg",1957-07-01,1957,7,1.89,1.743,1.628,1.414,1.414,1.204,1.064,1.402,0.68,0.424,0.116,0.14,7.27,0.65,0.914,0
8726520,"St. Petersburg",1957-08-01,1957,8,1.951,1.756,1.652,1.436,1.433,1.213,1.106,1.433,0.649,0.439,0.104,0.107,7.15,0.33,0.975,0
8726520,"St. Petersburg",1957-09-01,1957,9,2.012,1.74,1.658,1.445,1.442,1.225,1.103,1.42,0.637,0.433,0.082,0.122,7.11,0.6,0.975,0
8726520,"St. Petersburg",1957-10-01,1957,10,1.981,1.664,1.609,1.399,1.402,1.195,1.055,1.359,0.61,0.415,0.055,0.14,7.13,0.77,0.64,0
8726520,"St. Petersburg",1957-11-01,1957,11,1.89,1.682,1.588,1.387,1.387,1.186,1.036,1.359,0.646,0.402,0.094,0.149,7.11,0.63,0.579,0
8726520,"St. Petersburg",1957-12-01,1957,12,1.89,1.542,1.396,1.201,1.195,0.994,0.844,1.195,0.698,0.402,0.146,0.149,7.1,0.58,0.457,0
8726520,"St. Petersburg",1958-01-01,1958,1,2.134,1.524,1.384,1.18,1.186,0.988,0.844,1.183,0.68,0.396,0.14,0.143,7.46,0.56,0.305,0
8726520,"St. Petersburg",1958-02-01,1958,2,1.646,1.417,1.323,1.122,1.122,0.92,0.811,1.116,0.607,0.402,0.094,0.11,7.27,0.61,0.518,0
8726520,"St. Petersburg",1958-03-01,1958,3,1.798,1.539,1.454,1.234,1.237,1.021,0.89,1.213,0.649,0.433,0.085,0.131,7.35,0.79,0.61,0
8726520,"St. Petersburg",1958-04-01,1958,4,1.89,1.594,1.503,1.286,1.28,1.058,0.911,1.253,0.683,0.445,0.091,0.146,7.08,0.63,0.701,0
8726520,"St. Petersburg",1958-05-01,1958,5,1.829,1.597,1.481,1.256,1.256,1.027,0.875,1.237,0.722,0.454,0.116,0.152,7.09,0.49,0.732,0
8726520,"St. Petersburg",1958-06-01,1958,6,1.859,1.707,1.579,1.369,1.372,1.161,0.978,1.341,0.728,0.418,0.128,0.183,7.37,0.58,0.792,0
8726520,"St. Petersburg",1958-07-01,1958,7,1.829,1.664,1.542,1.329,1.326,1.109,0.963,1.314,0.701,0.433,0.122,0.146,7.23,0.66,0.792,0
8726520,"St. Petersburg",1958-08-01,1958,8,1.859,1.67,1.567,1.359,1.353,1.14,1.036,1.353,0.634,0.427,0.104,0.104,7.22,0.67,0.914,0
8726520,"St. Petersburg",1958-09-01,1958,9,1.89,1.692,1.631,1.408,1.414,1.198,1.091,1.39,0.6,0.433,0.061,0.107,7.19,0.73,1.006,0
8726520,"St. Petersburg",1958-10-01,1958,10,2.042,1.716,1.628,1.445,1.433,1.237,1.113,1.414,0.604,0.39,0.088,0.125,7.17,0.75,0.914,0
8726520,"St. Petersburg",1958-11-01,1958,11,1.859,1.676,1.573,1.369,1.369,1.164,1.03,1.353,0.646,0.408,0.104,0.134,7.17,0.76,0.64,0
8726520,"St. Petersburg",1958-12-01,1958,12,1.798,1.564,1.445,1.244,1.247,1.049,0.896,1.231,0.668,0.396,0.119,0.152,7.29,0.78,0.64,0
8726520,"St. Petersburg",1959-01-01,1959,1,1.951,1.561,1.42,1.219,1.213,1.009,0.899,1.231,0.661,0.411,0.14,0.11,7.4,0.58,0.518,0
8726520,"St. Petersburg",1959-02-01,1959,2,1.951,1.548,1.43,1.225,1.222,1.015,0.896,1.222,0.652,0.415,0.119,0.119,7.49,0.64,0.579,0
8726520,"St. Petersburg",1959-03-01,1959,3,1.92,1.576,1.478,1.259,1.256,1.033,0.887,1.231,0.689,0.445,0.098,0.146,7.1,0.72,0.518,0
8726520,"St. Petersburg",1959-04-01,1959,4,1.768,1.594,1.5,1.274,1.274,1.045,0.89,1.244,0.704,0.454,0.094,0.155,7.21,0.81,0.61,0
8726520,"St. Petersburg",1959-05-01,1959,5,1.798,1.637,1.536,1.308,1.314,1.091,0.939,1.286,0.698,0.445,0.101,0.152,7.08,0.65,0.762,0
8726520,"St. Petersburg",1959-06-01,1959,6,2.195,1.722,1.612,1.378,1.378,1.14,0.972,1.347,0.75,0.472,0.11,0.168,7.07,0.7,0.853,0
8726520,"St. Petersburg",1959-07-01,1959,7,1.89,1.71,1.594,1.366,1.366,1.14,0.985,1.347,0.725,0.454,0.116,0.155,7.18,0.71,0.884,0
8726520,"St. Petersburg",1959-08-01,1959,8,1.951,1.716,1.609,1.387,1.384,1.155,1.039,1.378,0.677,0.454,0.107,0.116,7.18,0.49,0.853,0
8726520,"St. Petersburg",1959-09-01,1959,9,1.951,1.722,1.646,1.426,1.42,1.195,1.091,1.408,0.631,0.451,0.076,0.104,7.26,0.82,0.975,0
8726520,"St. Petersburg",1959-10-01,1959,10,1.92,1.731,1.676,1.454,1.451,1.228,1.109,1.42,0.622,0.448,0.055,0.119,7.16,0.93,0.853,0
8726520,"St. Petersburg",1959-11-01,1959,11,2.012,1.591,1.521,1.311,1.308,1.094,0.939,1.265,0.652,0.427,0.07,0.155,7.18,0.96,0.457,0
8726520,"St. Petersburg",1959-12-01,1959,12,1.951,1.603,1.469,1.268,1.262,1.058,0.902,1.253,0.701,0.411,0.134,0.155,7.25,0.87,0.701,0
8726520,"St. Petersburg",1960-01-01,1960,1,1.829,1.615,1.475,1.271,1.265,1.055,0.914,1.265,0.701,0.421,0.14,0.14,7.18,0.52,0.671,0
8726520,"St. Petersburg",1960-02-01,1960,2,1.859,1.542,1.445,1.237,1.241,1.036,0.93,1.237,0.613,0.408,0.098,0.107,7.31,0.8,0.64,0
8726520,"St. Petersburg",1960-03-01,1960,3,1.798,1.509,1.426,1.198,1.195,0.963,0.847,1.177,0.664,0.463,0.082,0.116,7.25,0.42,0.579,0
8726520,"St. Petersburg",1960-04-01,1960,4,1.798,1.564,1.469,1.228,1.234,1,0.853,1.207,0.71,0.469,0.094,0.146,7.11,0.53,0.549,0
8726520,"St. Petersburg",1960-05-01,1960,5,1.798,1.606,1.518,1.298,1.305,1.091,0.914,1.262,0.692,0.427,0.088,0.177,7.3,0.71,0.732,0
8726520,"St. Petersburg",1960-06-01,1960,6,1.829,1.704,1.582,1.362,1.369,1.155,0.985,1.344,0.719,0.427,0.122,0.171,7.29,0.58,0.701,0
8726520,"St. Petersburg",1960-07-01,1960,7,2.256,1.798,1.664,1.439,1.439,1.216,1.097,1.448,0.701,0.448,0.134,0.119,7.07,0.65,0.884,0
8726520,"St. Petersburg",1960-08-01,1960,8,1.92,1.74,1.634,1.399,1.402,1.167,1.042,1.39,0.698,0.466,0.107,0.125,7.05,0.68,0.853,0
8726520,"St. Petersburg",1960-09-01,1960,9,1.859,1.722,1.634,1.399,1.405,1.177,1.07,1.396,0.652,0.457,0.088,0.107,7.04,0.57,0.457,0
8726520,"St. Petersburg",1960-10-01,1960,10,1.89,1.719,1.649,1.417,1.423,1.198,1.064,1.39,0.655,0.451,0.07,0.134,7,0.58,0.884,0
8726520,"St. Petersburg",1960-11-01,1960,11,1.859,1.591,1.506,1.298,1.298,1.091,0.942,1.268,0.649,0.415,0.085,0.149,7.02,0.55,0.701,0
8726520,"St. Petersburg",1960-12-01,1960,12,2.073,1.554,1.433,1.237,1.231,1.03,0.841,1.198,0.713,0.402,0.122,0.189,7,0.47,0.488,0
8726520,"St. Petersburg",1961-01-01,1961,1,1.829,1.494,1.366,1.152,1.152,0.942,0.783,1.14,0.71,0.424,0.128,0.158,7.17,0.58,0.427,0
8726520,"St. Petersburg",1961-02-01,1961,2,1.737,1.539,1.436,1.231,1.231,1.024,0.893,1.216,0.646,0.411,0.104,0.131,7.27,0.7,0.701,0
8726520,"St. Petersburg",1961-03-01,1961,3,1.829,1.591,1.524,1.308,1.311,1.094,0.969,1.28,0.622,0.43,0.067,0.125,7.39,0.7,0.671,0
8726520,"St. Petersburg",1961-04-01,1961,4,1.859,1.582,1.49,1.28,1.274,1.061,0.92,1.25,0.661,0.43,0.091,0.14,7.25,0.7,0.732,0
8726520,"St. Petersburg",1961-05-01,1961,5,1.89,1.622,1.518,1.298,1.298,1.076,0.902,1.262,0.719,0.442,0.104,0.174,7.12,0.49,0.701,0
8726520,"St. Petersburg",1961-06-01,1961,6,1.829,1.652,1.521,1.311,1.305,1.091,0.896,1.274,0.756,0.43,0.131,0.195,7.19,0.6,0.732,0
8726520,"St. Petersburg",1961-07-01,1961,7,1.92,1.704,1.582,1.366,1.359,1.14,0.997,1.35,0.707,0.442,0.122,0.143,7.06,0.53,0.853,0
8726520,"St. Petersburg",1961-08-01,1961,8,1.859,1.716,1.615,1.393,1.39,1.167,1.055,1.384,0.661,0.448,0.101,0.113,7.02,0.56,0.884,0
8726520,"St. Petersburg",1961-09-01,1961,9,1.89,1.701,1.622,1.396,1.396,1.167,1.067,1.384,0.634,0.454,0.079,0.101,7.17,0.62,0.853,0
8726520,"St. Petersburg",1961-10-01,1961,10,1.829,1.615,1.561,1.35,1.35,1.14,1.015,1.317,0.6,0.421,0.055,0.125,7.24,0.72,0.762,0
8726520,"St. Petersburg",1961-11-01,1961,11,1.981,1.646,1.573,1.375,1.378,1.18,1.03,1.338,0.616,0.393,0.073,0.149,7.1,0.7,0.762,0
8726520,"St. Petersburg",1961-12-01,1961,12,1.859,1.606,1.481,1.286,1.286,1.094,0.945,1.274,0.661,0.387,0.125,0.149,7.19,0.61,0.732,0
8726520,"St. Petersburg",1962-01-01,1962,1,1.798,1.457,1.375,1.149,1.158,0.942,0.808,1.134,0.649,0.433,0.082,0.134,7.16,0.56,0.61,0
8726520,"St. Petersburg",1962-02-01,1962,2,1.737,1.545,1.454,1.231,1.219,0.985,0.884,1.213,0.661,0.469,0.091,0.101,NA,NA,0.61,0
8726520,"St. Petersburg",1962-03-01,1962,3,1.951,1.582,1.545,1.323,1.311,1.076,0.978,1.28,0.604,0.469,0.037,0.098,NA,NA,0.732,0
8726520,"St. Petersburg",1962-04-01,1962,4,1.768,1.5,1.439,1.207,1.201,0.96,0.863,1.183,0.637,0.479,0.061,0.098,NA,NA,0.61,0
8726520,"St. Petersburg",1962-05-01,1962,5,1.768,1.6,1.506,1.274,1.274,1.045,0.902,1.25,0.698,0.46,0.094,0.143,7.05,0.49,0.701,0
8726520,"St. Petersburg",1962-06-01,1962,6,1.92,1.686,1.573,1.353,1.35,1.125,0.954,1.32,0.732,0.448,0.113,0.171,7.04,0.64,0.762,0
8726520,"St. Petersburg",1962-07-01,1962,7,1.829,1.701,1.573,1.356,1.353,1.134,0.96,1.329,0.741,0.439,0.128,0.174,7.17,0.65,0.762,0
8726520,"St. Petersburg",1962-08-01,1962,8,1.89,1.737,1.628,1.396,1.396,1.167,1.036,1.387,0.701,0.46,0.11,0.131,7.22,0.74,0.884,0
8726520,"St. Petersburg",1962-09-01,1962,9,1.89,1.747,1.67,1.439,1.439,1.204,1.1,1.423,0.646,0.466,0.076,0.104,7.17,0.75,0.945,0
8726520,"St. Petersburg",1962-10-01,1962,10,1.951,1.664,1.6,1.366,1.372,1.14,0.994,1.329,0.671,0.46,0.064,0.146,7.18,0.69,0.823,0
8726520,"St. Petersburg",1962-11-01,1962,11,1.89,1.612,1.518,1.292,1.298,1.079,0.911,1.262,0.701,0.439,0.094,0.168,7.41,0.8,0.579,0
8726520,"St. Petersburg",1962-12-01,1962,12,2.012,1.615,1.481,1.268,1.262,1.045,0.866,1.241,0.75,0.436,0.134,0.18,7.4,0.81,0.457,0
8726520,"St. Petersburg",1963-01-01,1963,1,1.981,1.591,1.5,1.25,1.219,0.942,0.881,1.237,0.71,0.558,0.091,0.061,NA,NA,0.579,0
8726520,"St. Petersburg",1963-02-01,1963,2,1.798,1.533,1.484,1.201,1.195,0.905,0.844,1.189,0.689,0.579,0.049,0.061,NA,NA,0.549,0
8726520,"St. Petersburg",1963-03-01,1963,3,1.798,1.536,1.506,1.213,1.198,0.899,0.841,1.189,0.695,0.607,0.03,0.058,NA,NA,0.457,0
8726520,"St. Petersburg",1963-04-01,1963,4,1.768,1.582,1.527,1.283,1.28,1.033,0.899,1.241,0.683,0.494,0.055,0.134,NA,NA,0.732,0
8726520,"St. Petersburg",1963-05-01,1963,5,1.829,1.573,1.49,1.268,1.256,1.018,0.893,1.231,0.68,0.472,0.082,0.125,NA,NA,0.732,0
8726520,"St. Petersburg",1963-06-01,1963,6,1.859,1.64,1.545,1.326,1.317,1.091,0.963,1.301,0.677,0.454,0.094,0.128,NA,NA,0.762,0
8726520,"St. Petersburg",1963-07-01,1963,7,1.92,1.661,1.558,1.347,1.347,1.137,0.988,1.323,0.674,0.421,0.104,0.149,NA,NA,0.853,0
8726520,"St. Petersburg",1963-08-01,1963,8,1.829,1.667,1.567,1.344,1.341,1.113,0.991,1.329,0.677,0.454,0.101,0.122,NA,NA,0.823,0
8726520,"St. Petersburg",1963-09-01,1963,9,2.408,1.725,1.628,1.414,1.408,1.192,1.091,1.408,0.634,0.436,0.098,0.101,NA,NA,0.762,0
8726520,"St. Petersburg",1963-10-01,1963,10,1.798,1.606,1.542,1.344,1.335,1.131,1.021,1.314,0.585,0.411,0.064,0.11,NA,NA,0.701,0
